genre,tmdbId,title,vi,Ri,WR_g,m_g,C_g
(No Genre),55931,The Animatrix,17,3.676470588235294,3.5090880894615393,13.0,3.2902032833727834
(No Genre),436,Maria Full of Grace,17,3.676470588235294,3.5090880894615393,13.0,3.2902032833727834
(No Genre),10156,History of the World: Part I,18,3.6666666666666665,3.5087949252853607,13.0,3.2902032833727834
(No Genre),10830,Matilda,18,3.6666666666666665,3.5087949252853607,13.0,3.2902032833727834
(No Genre),1879,Guess Who's Coming to Dinner,18,3.6666666666666665,3.5087949252853607,13.0,3.2902032833727834
(No Genre),9470,Kung Fu Hustle,19,3.6578947368421053,3.5085200838701933,13.0,3.2902032833727834
(No Genre),10778,The Man Who Wasn't There,20,3.65,3.50826189951049,13.0,3.2902032833727834
(No Genre),10474,The Basketball Diaries,21,3.642857142857143,3.5080189024660644,13.0,3.2902032833727834
(No Genre),12185,Heaven Can Wait,21,3.642857142857143,3.5080189024660644,13.0,3.2902032833727834
(No Genre),11282,Harold & Kumar Go to White Castle,22,3.6363636363636362,3.507789790967034,13.0,3.2902032833727834
(No Genre),10400,The Hurricane,22,3.6363636363636362,3.507789790967034,13.0,3.2902032833727834
(No Genre),44115,127 Hours,23,3.630434782608696,3.5075734078846157,13.0,3.2902032833727834
(No Genre),253,Live and Let Die,24,3.625,3.507368721185032,13.0,3.2902032833727834
(No Genre),9602,Coming to America,24,3.625,3.507368721185032,13.0,3.2902032833727834
(No Genre),8012,Get Shorty,95,3.536842105263158,3.507154098924502,13.0,3.2902032833727834
(No Genre),11816,On Golden Pond,28,3.607142857142857,3.5066498215572244,13.0,3.2902032833727834
(No Genre),36819,Time Bandits,43,3.5697674418604652,3.5048686193543963,13.0,3.2902032833727834
(No Genre),1777,Fahrenheit 9/11,46,3.5652173913043477,3.504621062438071,13.0,3.2902032833727834
(No Genre),11780,Rob Roy,48,3.5625,3.5044695521941995,13.0,3.2902032833727834
(No Genre),557,Spider-Man,134,3.5223880597014925,3.501854712135008,13.0,3.2902032833727834
(No Genre),36955,True Lies,198,3.515151515151515,3.5012921454210724,13.0,3.2902032833727834
(No Genre),9359,Maverick,71,3.535211267605634,3.497293365283883,13.0,3.2902032833727834
(No Genre),2109,Rush Hour,43,3.558139534883721,3.4959400479258247,13.0,3.2902032833727834
(No Genre),10559,Frequency,41,3.5609756097560976,3.495789679330485,13.0,3.2902032833727834
(No Genre),8195,Ronin,40,3.5625,3.495710239317853,13.0,3.2902032833727834
(No Genre),10608,Bob Roberts,31,3.5806451612903225,3.494832788269232,13.0,3.2902032833727834
(No Genre),1443,The Virgin Suicides,30,3.5833333333333335,3.494712620554562,13.0,3.2902032833727834
(No Genre),293,A River Runs Through It,28,3.5892857142857144,3.494454699606005,13.0,3.2902032833727834
(No Genre),9078,The Sword in the Stone,26,3.5961538461538463,3.494170325226825,13.0,3.2902032833727834
(No Genre),2832,Identity,23,3.608695652173913,3.4936845189957273,13.0,3.2902032833727834
(No Genre),3033,Gods and Monsters,23,3.608695652173913,3.4936845189957273,13.0,3.2902032833727834
(No Genre),10586,The Ghost and the Darkness,21,3.619047619047619,3.4933130201131233,13.0,3.2902032833727834
(No Genre),10849,The Purple Rose of Cairo,21,3.619047619047619,3.4933130201131233,13.0,3.2902032833727834
(No Genre),59,A History of Violence,20,3.625,3.4931103843589755,13.0,3.2902032833727834
(No Genre),3558,"Girl, Interrupted",20,3.625,3.4931103843589755,13.0,3.2902032833727834
(No Genre),11349,Cape Fear,19,3.6315789473684212,3.4928950838701933,13.0,3.2902032833727834
(No Genre),16633,Somewhere in Time,18,3.638888888888889,3.4926658930272962,13.0,3.2902032833727834
(No Genre),2771,American Splendor,17,3.6470588235294117,3.4924214227948727,13.0,3.2902032833727834
(No Genre),10872,The Ref,17,3.6470588235294117,3.4924214227948727,13.0,3.2902032833727834
(No Genre),4481,Manon of the Spring,16,3.65625,3.49216009254642,13.0,3.2902032833727834
(No Genre),6615,Lars and the Real Girl,15,3.6666666666666665,3.4918800958516494,13.0,3.2902032833727834
(No Genre),11975,The Rainmaker,15,3.6666666666666665,3.4918800958516494,13.0,3.2902032833727834
(No Genre),50646,"Crazy, Stupid, Love.",14,3.6785714285714284,3.4915793586609696,13.0,3.2902032833727834
(No Genre),9464,Buffalo '66,14,3.6785714285714284,3.4915793586609696,13.0,3.2902032833727834
(No Genre),1992,Planet Terror,14,3.6785714285714284,3.4915793586609696,13.0,3.2902032833727834
(No Genre),11815,The Fly,14,3.6785714285714284,3.4915793586609696,13.0,3.2902032833727834
(No Genre),11319,The Rescuers,14,3.6785714285714284,3.4915793586609696,13.0,3.2902032833727834
(No Genre),37735,Easy A,14,3.6785714285714284,3.4915793586609696,13.0,3.2902032833727834
(No Genre),40807,50/50,13,3.6923076923076925,3.491255487840238,13.0,3.2902032833727834
(No Genre),1859,Ninotchka,13,3.6923076923076925,3.491255487840238,13.0,3.2902032833727834
(No Genre),2990,Pacific Heights,13,3.6923076923076925,3.491255487840238,13.0,3.2902032833727834
(No Genre),17443,...And Justice for All,13,3.6923076923076925,3.491255487840238,13.0,3.2902032833727834
(No Genre),9522,Wedding Crashers,42,3.5476190476190474,3.486775321524476,13.0,3.2902032833727834
(No Genre),14534,Rudy,36,3.5555555555555554,3.485155973139718,13.0,3.2902032833727834
(No Genre),2112,Payback,32,3.5625,3.4838365040854704,13.0,3.2902032833727834
(No Genre),11236,The Secret Garden,31,3.564516129032258,3.4834691519055956,13.0,3.2902032833727834
(No Genre),454,Romeo + Juliet,58,3.5258620689655173,3.482713277237271,13.0,3.2902032833727834
(No Genre),421,The Life Aquatic with Steve Zissou,29,3.5689655172413794,3.4826819686630044,13.0,3.2902032833727834
(No Genre),9654,The Italian Job,55,3.5272727272727273,3.4819506277036205,13.0,3.2902032833727834
(No Genre),1429,25th Hour,27,3.574074074074074,3.4818160670961547,13.0,3.2902032833727834
(No Genre),1584,School of Rock,51,3.5294117647058822,3.4808225419350967,13.0,3.2902032833727834
(No Genre),20758,Father of the Bride,24,3.5833333333333335,3.480341694158005,13.0,3.2902032833727834
(No Genre),9869,Patriot Games,48,3.53125,3.4798793882597736,13.0,3.2902032833727834
(No Genre),1552,Parenthood,23,3.5869565217391304,3.479795630106838,13.0,3.2902032833727834
(No Genre),9372,Super Size Me,45,3.533333333333333,3.478838666962865,13.0,3.2902032833727834
(No Genre),1541,Thelma & Louise,45,3.533333333333333,3.478838666962865,13.0,3.2902032833727834
(No Genre),10860,Steel Magnolias,20,3.6,3.4779588692074603,13.0,3.2902032833727834
(No Genre),8068,Desperado,63,3.515873015873016,3.4772716142611344,13.0,3.2902032833727834
(No Genre),22660,Old Yeller,19,3.6052631578947367,3.4772700838701933,13.0,3.2902032833727834
(No Genre),1599,I Heart Huckabees,18,3.611111111111111,3.476536860769232,13.0,3.2902032833727834
(No Genre),480,Monsoon Wedding,16,3.625,3.4749187132360753,13.0,3.2902032833727834
(No Genre),14301,Dr. Horrible's Sing-Along Blog,16,3.625,3.4749187132360753,13.0,3.2902032833727834
(No Genre),93,Anatomy of a Murder,15,3.6333333333333333,3.4740229529945066,13.0,3.2902032833727834
(No Genre),819,Sleepers,33,3.5454545454545454,3.473318319214047,13.0,3.2902032833727834
(No Genre),10437,The Muppet Christmas Carol,14,3.642857142857143,3.473060840142451,13.0,3.2902032833727834
(No Genre),20306,Swimming with Sharks,14,3.642857142857143,3.473060840142451,13.0,3.2902032833727834
(No Genre),635,Angel Heart,14,3.642857142857143,3.473060840142451,13.0,3.2902032833727834
(No Genre),602,Independence Day,218,3.4839449541284404,3.4730417432201137,13.0,3.2902032833727834
(No Genre),207703,Kingsman: The Secret Service,13,3.6538461538461537,3.4720247186094686,13.0,3.2902032833727834
(No Genre),13528,Gaslight,13,3.6538461538461537,3.4720247186094686,13.0,3.2902032833727834
(No Genre),4415,Les Misérables,13,3.6538461538461537,3.4720247186094686,13.0,3.2902032833727834
(No Genre),20862,Smoke Signals,13,3.6538461538461537,3.4720247186094686,13.0,3.2902032833727834
(No Genre),13554,Eight Men Out,13,3.6538461538461537,3.4720247186094686,13.0,3.2902032833727834
(No Genre),9404,First Strike,13,3.6538461538461537,3.4720247186094686,13.0,3.2902032833727834
(No Genre),22970,The Cabin in the Woods,13,3.6538461538461537,3.4720247186094686,13.0,3.2902032833727834
(No Genre),926,Galaxy Quest,65,3.5076923076923077,3.471444136972387,13.0,3.2902032833727834
(No Genre),577,To Die For,43,3.5232558139534884,3.4691543336401107,13.0,3.2902032833727834
(No Genre),9473,"South Park: Bigger, Longer & Uncut",75,3.5,3.4690073032255246,13.0,3.2902032833727834
(No Genre),8512,Devil in a Blue Dress,26,3.5576923076923075,3.468529299585799,13.0,3.2902032833727834
(No Genre),3525,Working Girl,25,3.56,3.4677011232591104,13.0,3.2902032833727834
(No Genre),698,Moonraker,23,3.5652173913043477,3.4659067412179496,13.0,3.2902032833727834
(No Genre),1213,The Talented Mr. Ripley,66,3.5,3.465476489668939,13.0,3.2902032833727834
(No Genre),168,Star Trek IV: The Voyage Home,65,3.5,3.465033880562131,13.0,3.2902032833727834
(No Genre),9283,Beautiful Girls,22,3.5681818181818183,3.464932648109891,13.0,3.2902032833727834
(No Genre),1551,Flatliners,20,3.575,3.462807354055945,13.0,3.2902032833727834
(No Genre),404,The Straight Story,19,3.5789473684210527,3.4616450838701933,13.0,3.2902032833727834
(No Genre),921,Cinderella Man,19,3.5789473684210527,3.4616450838701933,13.0,3.2902032833727834
(No Genre),20504,The Book of Eli,17,3.588235294117647,3.4590880894615395,13.0,3.2902032833727834
(No Genre),165,Back to the Future Part II,99,3.4797979797979797,3.4577914525343405,13.0,3.2902032833727834
(No Genre),220,East of Eden,16,3.59375,3.4576773339257305,13.0,3.2902032833727834
(No Genre),15765,What's Love Got to Do with It,16,3.59375,3.4576773339257305,13.0,3.2902032833727834
(No Genre),8356,An Affair to Remember,16,3.59375,3.4576773339257305,13.0,3.2902032833727834
(No Genre),4476,Legends of the Fall,73,3.4863013698630136,3.4566586358586764,13.0,3.2902032833727834
(No Genre),2075,Prizzi's Honor,15,3.6,3.456165810137364,13.0,3.2902032833727834
(No Genre),308,Broken Flowers,15,3.6,3.456165810137364,13.0,3.2902032833727834
(No Genre),948,Halloween,26,3.5384615384615383,3.4557087867652863,13.0,3.2902032833727834
(No Genre),8393,The Gods Must Be Crazy,36,3.513888888888889,3.454543728241759,13.0,3.2902032833727834
(No Genre),1073,Arlington Road,36,3.513888888888889,3.454543728241759,13.0,3.2902032833727834
(No Genre),10436,The Age of Innocence,25,3.54,3.454543228522268,13.0,3.2902032833727834
(No Genre),14741,The Goodbye Girl,14,3.607142857142857,3.454542321623933,13.0,3.2902032833727834
(No Genre),621,Grease,90,3.477777777777778,3.454103327027633,13.0,3.2902032833727834
(No Genre),9837,The Prince of Egypt,35,3.5142857142857142,3.4535967225801287,13.0,3.2902032833727834
(No Genre),788,Mrs. Doubtfire,153,3.4673202614379086,3.453449654721965,13.0,3.2902032833727834
(No Genre),37233,The Firm,110,3.4727272727272727,3.453436119380863,13.0,3.2902032833727834
(No Genre),1788,Footloose,24,3.5416666666666665,3.453314667130978,13.0,3.2902032833727834
(No Genre),1991,Death Proof,13,3.6153846153846154,3.4527939493786994,13.0,3.2902032833727834
(No Genre),14506,The Adventures of Baron Munchausen,13,3.6153846153846154,3.4527939493786994,13.0,3.2902032833727834
(No Genre),16771,Barcelona,13,3.6153846153846154,3.4527939493786994,13.0,3.2902032833727834
(No Genre),8699,Anchorman: The Legend of Ron Burgundy,34,3.514705882352941,3.4526094188052383,13.0,3.2902032833727834
(No Genre),8649,Bringing Out the Dead,21,3.5476190476190474,3.4491953730543,13.0,3.2902032833727834
(No Genre),1933,The Others,49,3.489795918367347,3.4479458497394546,13.0,3.2902032833727834
(No Genre),9591,That Thing You Do!,49,3.489795918367347,3.4479458497394546,13.0,3.2902032833727834
(No Genre),8358,Cast Away,96,3.46875,3.4474554374664788,13.0,3.2902032833727834
(No Genre),9798,Enemy of the State,67,3.4776119402985075,3.447158033548077,13.0,3.2902032833727834
(No Genre),140607,Star Wars: The Force Awakens,29,3.5172413793103448,3.446967682948719,13.0,3.2902032833727834
(No Genre),11969,Tombstone,57,3.482456140350877,3.44675203834066,13.0,3.2902032833727834
(No Genre),2621,Return to Me,19,3.5526315789473686,3.4460200838701933,13.0,3.2902032833727834
(No Genre),10625,Mean Girls,28,3.517857142857143,3.4456742118011268,13.0,3.2902032833727834
(No Genre),634,Bridget Jones's Diary,71,3.471830985915493,3.4437219367124547,13.0,3.2902032833727834
(No Genre),1535,Spy Game,26,3.519230769230769,3.4428882739447735,13.0,3.2902032833727834
(No Genre),2320,Executive Decision,61,3.4754098360655736,3.442873549781705,13.0,3.2902032833727834
(No Genre),660,Thunderball,17,3.5588235294117645,3.442421422794873,13.0,3.2902032833727834
(No Genre),49051,The Hobbit: An Unexpected Journey,25,3.52,3.4413853337854263,13.0,3.2902032833727834
(No Genre),504,Monster,16,3.5625,3.4404359546153858,13.0,3.2902032833727834
(No Genre),1164,Babel,16,3.5625,3.4404359546153858,13.0,3.2902032833727834
(No Genre),8051,Punch-Drunk Love,24,3.5208333333333335,3.4398011536174646,13.0,3.2902032833727834
(No Genre),4951,10 Things I Hate About You,57,3.473684210526316,3.439609181197803,13.0,3.2902032833727834
(No Genre),11970,Hercules,32,3.5,3.439392059641026,13.0,3.2902032833727834
(No Genre),11635,Old School,32,3.5,3.439392059641026,13.0,3.2902032833727834
(No Genre),11688,The Emperor's New Groove,32,3.5,3.439392059641026,13.0,3.2902032833727834
(No Genre),9403,Private Parts,23,3.5217391304347827,3.438128963440172,13.0,3.2902032833727834
(No Genre),9942,Major League,23,3.5217391304347827,3.438128963440172,13.0,3.2902032833727834
(No Genre),97,Tron,47,3.478723404255319,3.437877378064103,13.0,3.2902032833727834
(No Genre),10189,Pineapple Express,22,3.522727272727273,3.4363612195384627,13.0,3.2902032833727834
(No Genre),8374,The Boondock Saints,22,3.522727272727273,3.4363612195384627,13.0,3.2902032833727834
(No Genre),10897,The Little Rascals,14,3.5714285714285716,3.436023803105414,13.0,3.2902032833727834
(No Genre),909,Meet Me in St. Louis,14,3.5714285714285716,3.436023803105414,13.0,3.2902032833727834
(No Genre),9367,El Mariachi,14,3.5714285714285716,3.436023803105414,13.0,3.2902032833727834
(No Genre),15472,The Girl with the Dragon Tattoo,14,3.5714285714285716,3.436023803105414,13.0,3.2902032833727834
(No Genre),17917,Oliver!,14,3.5714285714285716,3.436023803105414,13.0,3.2902032833727834
(No Genre),4133,Blow,37,3.4864864864864864,3.4354528536769235,13.0,3.2902032833727834
(No Genre),710,GoldenEye,122,3.4508196721311477,3.4353529087692314,13.0,3.2902032833727834
(No Genre),10948,The Fox and the Hound,21,3.5238095238095237,3.434489490701359,13.0,3.2902032833727834
(No Genre),13370,A Mighty Wind,21,3.5238095238095237,3.434489490701359,13.0,3.2902032833727834
(No Genre),2056,The Station Agent,13,3.576923076923077,3.4335631801479303,13.0,3.2902032833727834
(No Genre),11826,Sexy Beast,13,3.576923076923077,3.4335631801479303,13.0,3.2902032833727834
(No Genre),3109,The Quiet Man,13,3.576923076923077,3.4335631801479303,13.0,3.2902032833727834
(No Genre),62177,Brave,13,3.576923076923077,3.4335631801479303,13.0,3.2902032833727834
(No Genre),9061,Just Cause,13,3.576923076923077,3.4335631801479303,13.0,3.2902032833727834
(No Genre),1572,Die Hard: With a Vengeance,142,3.443661971830986,3.4307912431215883,13.0,3.2902032833727834
(No Genre),1954,The Butterfly Effect,48,3.46875,3.430699060390921,13.0,3.2902032833727834
(No Genre),82690,Wreck-It Ralph,19,3.526315789473684,3.4303950838701933,13.0,3.2902032833727834
(No Genre),754,Face/Off,83,3.4518072289156625,3.4299233612900646,13.0,3.2902032833727834
(No Genre),1813,The Devil's Advocate,60,3.4583333333333335,3.4283923655321393,13.0,3.2902032833727834
(No Genre),1571,Live Free or Die Hard,25,3.5,3.428227439048584,13.0,3.2902032833727834
(No Genre),699,For Your Eyes Only,18,3.5277777777777777,3.4281497639950382,13.0,3.2902032833727834
(No Genre),586,Wag the Dog,59,3.457627118644068,3.4273978150534194,13.0,3.2902032833727834
(No Genre),411,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",49,3.4591836734693877,3.4237523013523576,13.0,3.2902032833727834
(No Genre),1597,Meet the Parents,88,3.4431818181818183,3.423491511721249,13.0,3.2902032833727834
(No Genre),2064,While You Were Sleeping,101,3.4405940594059405,3.423444234068826,13.0,3.2902032833727834
(No Genre),10112,The Aristocats,42,3.4642857142857144,3.4231389578881126,13.0,3.2902032833727834
(No Genre),12335,Bedknobs and Broomsticks,22,3.5,3.4220755052527485,13.0,3.2902032833727834
(No Genre),4011,Beetlejuice,104,3.4375,3.421133698152531,13.0,3.2902032833727834
(No Genre),9440,Primary Colors,15,3.533333333333333,3.420451524423078,13.0,3.2902032833727834
(No Genre),1648,Bill & Ted's Excellent Adventure,40,3.4625,3.420238541204645,13.0,3.2902032833727834
(No Genre),68721,Iron Man 3,21,3.5,3.4197836083484177,13.0,3.2902032833727834
(No Genre),11287,A League of Their Own,57,3.4473684210526314,3.418180609769231,13.0,3.2902032833727834
(No Genre),6623,The Peacemaker,14,3.5357142857142856,3.4175052845868956,13.0,3.2902032833727834
(No Genre),11076,Fly Away Home,14,3.5357142857142856,3.4175052845868956,13.0,3.2902032833727834
(No Genre),985,Eraserhead,14,3.5357142857142856,3.4175052845868956,13.0,3.2902032833727834
(No Genre),11184,Kinsey,14,3.5357142857142856,3.4175052845868956,13.0,3.2902032833727834
(No Genre),59967,Looper,20,3.5,3.4173528086013993,13.0,3.2902032833727834
(No Genre),22947,Up in the Air,26,3.480769230769231,3.417247248303748,13.0,3.2902032833727834
(No Genre),8681,Taken,31,3.467741935483871,3.4152873337237772,13.0,3.2902032833727834
(No Genre),858,Sleepless in Seattle,125,3.428,3.4150191498829434,13.0,3.2902032833727834
(No Genre),10147,Bad Santa,19,3.5,3.4147700838701933,13.0,3.2902032833727834
(No Genre),10699,Hero,13,3.5384615384615383,3.4143324109171607,13.0,3.2902032833727834
(No Genre),7443,Chicken Run,99,3.4292929292929295,3.4131485953914837,13.0,3.2902032833727834
(No Genre),1924,Superman,75,3.433333333333333,3.4121891214073425,13.0,3.2902032833727834
(No Genre),4967,Keeping the Faith,18,3.5,3.4120207317369737,13.0,3.2902032833727834
(No Genre),2295,Clerks II,18,3.5,3.4120207317369737,13.0,3.2902032833727834
(No Genre),682,The Man with the Golden Gun,18,3.5,3.4120207317369737,13.0,3.2902032833727834
(No Genre),10138,Iron Man 2,29,3.4655172413793105,3.411253397234433,13.0,3.2902032833727834
(No Genre),984,Dirty Harry,23,3.4782608695652173,3.4103511856623934,13.0,3.2902032833727834
(No Genre),9302,Up Close & Personal,23,3.4782608695652173,3.4103511856623934,13.0,3.2902032833727834
(No Genre),8619,Master and Commander: The Far Side of the World,34,3.4558823529411766,3.4100562273158768,13.0,3.2902032833727834
(No Genre),3170,Bambi,34,3.4558823529411766,3.4100562273158768,13.0,3.2902032833727834
(No Genre),236,Muriel's Wedding,56,3.4375,3.4097484446934234,13.0,3.2902032833727834
(No Genre),1406,City Slickers,28,3.4642857142857144,3.409088845947468,13.0,3.2902032833727834
(No Genre),9559,A Perfect World,17,3.5,3.4090880894615396,13.0,3.2902032833727834
(No Genre),30497,The Texas Chain Saw Massacre,17,3.5,3.4090880894615396,13.0,3.2902032833727834
(No Genre),10874,Muppet Treasure Island,27,3.462962962962963,3.4068160670961545,13.0,3.2902032833727834
(No Genre),281,Strange Days,43,3.441860465116279,3.4066543336401103,13.0,3.2902032833727834
(No Genre),116,Match Point,16,3.5,3.405953195994696,13.0,3.2902032833727834
(No Genre),2639,Deconstructing Harry,16,3.5,3.405953195994696,13.0,3.2902032833727834
(No Genre),526,Ladyhawke,21,3.4761904761904763,3.4050777259954756,13.0,3.2902032833727834
(No Genre),10141,Dirty Rotten Scoundrels,21,3.4761904761904763,3.4050777259954756,13.0,3.2902032833727834
(No Genre),10858,Nixon,31,3.4516129032258065,3.403923697360141,13.0,3.2902032833727834
(No Genre),10714,The Jungle Book,30,3.45,3.401689364740609,13.0,3.2902032833727834
(No Genre),9342,The Mask of Zorro,55,3.4272727272727272,3.401068274762444,13.0,3.2902032833727834
(No Genre),11977,Caddyshack,54,3.425925925925926,3.3995916818484506,13.0,3.2902032833727834
(No Genre),8009,Highlander,49,3.4285714285714284,3.3995587529652607,13.0,3.2902032833727834
(No Genre),565,The Ring,48,3.4270833333333335,3.3979121751450196,13.0,3.2902032833727834
(No Genre),8987,The River Wild,47,3.425531914893617,3.396210711397437,13.0,3.2902032833727834
(No Genre),1368,First Blood,18,3.4722222222222223,3.3958916994789092,13.0,3.2902032833727834
(No Genre),14811,Fiddler on the Roof,13,3.5,3.3951016416863915,13.0,3.2902032833727834
(No Genre),25,Jarhead,13,3.5,3.3951016416863915,13.0,3.2902032833727834
(No Genre),47333,Jane Eyre,13,3.5,3.3951016416863915,13.0,3.2902032833727834
(No Genre),37137,The Naked Gun 2½: The Smell of Fear,27,3.4444444444444446,3.3943160670961547,13.0,3.2902032833727834
(No Genre),9663,Starman,22,3.4545454545454546,3.393504076681319,13.0,3.2902032833727834
(No Genre),4982,American Gangster,22,3.4545454545454546,3.393504076681319,13.0,3.2902032833727834
(No Genre),4232,Scream,73,3.410958904109589,3.3927051474865833,13.0,3.2902032833727834
(No Genre),58,Pirates of the Caribbean: Dead Man's Chest,59,3.4152542372881354,3.3926755928311967,13.0,3.2902032833727834
(No Genre),12101,Soylent Green,17,3.4705882352941178,3.392421422794873,13.0,3.2902032833727834
(No Genre),8428,Pump up the Volume,17,3.4705882352941178,3.392421422794873,13.0,3.2902032833727834
(No Genre),200,Star Trek: Insurrection,17,3.4705882352941178,3.392421422794873,13.0,3.2902032833727834
(No Genre),1367,Rocky II,17,3.4705882352941178,3.392421422794873,13.0,3.2902032833727834
(No Genre),268,Batman,196,3.3979591836734695,3.391256663559073,13.0,3.2902032833727834
(No Genre),8844,Jumanji,107,3.4018691588785046,3.3897720223653853,13.0,3.2902032833727834
(No Genre),150,48 Hrs.,16,3.46875,3.388711816684351,13.0,3.2902032833727834
(No Genre),628,Interview with the Vampire,125,3.396,3.3860336426365665,13.0,3.2902032833727834
(No Genre),21991,State and Main,15,3.466666666666667,3.3847372387087926,13.0,3.2902032833727834
(No Genre),978,Seven Years in Tibet,19,3.4473684210526314,3.3835200838701933,13.0,3.2902032833727834
(No Genre),681,Diamonds Are Forever,23,3.4347826086956523,3.3825734078846157,13.0,3.2902032833727834
(No Genre),8866,The Truth About Cats & Dogs,61,3.401639344262295,3.382062738970894,13.0,3.2902032833727834
(No Genre),2059,National Treasure,35,3.414285714285714,3.3806800559134618,13.0,3.2902032833727834
(No Genre),9058,Only You,14,3.4642857142857144,3.3804682475498584,13.0,3.2902032833727834
(No Genre),1985,The Constant Gardener,18,3.4444444444444446,3.379762667220845,13.0,3.2902032833727834
(No Genre),1049,Sommersby,18,3.4444444444444446,3.379762667220845,13.0,3.2902032833727834
(No Genre),711,Finding Forrester,26,3.423076923076923,3.3787857098422096,13.0,3.2902032833727834
(No Genre),425,Ice Age,63,3.3968253968253967,3.3785874037348185,13.0,3.2902032833727834
(No Genre),8872,Wayne's World,74,3.391891891891892,3.37669704234306,13.0,3.2902032833727834
(No Genre),16384,My Blue Heaven,13,3.4615384615384617,3.3758708724556223,13.0,3.2902032833727834
(No Genre),7551,Déjà Vu,13,3.4615384615384617,3.3758708724556223,13.0,3.2902032833727834
(No Genre),10490,Drop Dead Gorgeous,13,3.4615384615384617,3.3758708724556223,13.0,3.2902032833727834
(No Genre),11584,Roxanne,13,3.4615384615384617,3.3758708724556223,13.0,3.2902032833727834
(No Genre),2086,Nick of Time,17,3.4411764705882355,3.3757547561282064,13.0,3.2902032833727834
(No Genre),11062,City Hall,21,3.4285714285714284,3.3756659612895934,13.0,3.2902032833727834
(No Genre),9873,F/X,21,3.4285714285714284,3.3756659612895934,13.0,3.2902032833727834
(No Genre),11843,The Return of the Pink Panther,28,3.4107142857142856,3.3725034800938096,13.0,3.2902032833727834
(No Genre),1817,Phone Booth,28,3.4107142857142856,3.3725034800938096,13.0,3.2902032833727834
(No Genre),768,From Hell,20,3.425,3.371898263146854,13.0,3.2902032833727834
(No Genre),3989,Team America: World Police,20,3.425,3.371898263146854,13.0,3.2902032833727834
(No Genre),2134,The Time Machine,16,3.4375,3.3714704373740063,13.0,3.2902032833727834
(No Genre),16297,With Honors,16,3.4375,3.3714704373740063,13.0,3.2902032833727834
(No Genre),9426,The Fly,47,3.393617021276596,3.3712107113974366,13.0,3.2902032833727834
(No Genre),913,The Thomas Crown Affair,39,3.3974358974358974,3.3706277439201187,13.0,3.2902032833727834
(No Genre),242,The Godfather: Part III,35,3.4,3.3702633892467952,13.0,3.2902032833727834
(No Genre),816,Austin Powers: International Man of Mystery,107,3.378504672897196,3.368938689032052,13.0,3.2902032833727834
(No Genre),4147,Road to Perdition,38,3.3947368421052633,3.3680910330165923,13.0,3.2902032833727834
(No Genre),7446,Tropic Thunder,19,3.4210526315789473,3.3678950838701933,13.0,3.2902032833727834
(No Genre),123,The Lord of the Rings,19,3.4210526315789473,3.3678950838701933,13.0,3.2902032833727834
(No Genre),10409,Strictly Ballroom,34,3.3970588235294117,3.367503035826515,13.0,3.2902032833727834
(No Genre),509,Notting Hill,64,3.3828125,3.3671771777122883,13.0,3.2902032833727834
(No Genre),455,Bend It Like Beckham,41,3.3902439024390243,3.3661600497008553,13.0,3.2902032833727834
(No Genre),11036,The Notebook,33,3.393939393939394,3.3646226670401345,13.0,3.2902032833727834
(No Genre),4825,Guys and Dolls,18,3.4166666666666665,3.3636336349627802,13.0,3.2902032833727834
(No Genre),2164,Stargate,145,3.3689655172413793,3.3624850802775077,13.0,3.2902032833727834
(No Genre),924,Dawn of the Dead,25,3.4,3.3624379653643732,13.0,3.2902032833727834
(No Genre),10950,I Am Sam,14,3.4285714285714284,3.3619497290313403,13.0,3.2902032833727834
(No Genre),1562,28 Weeks Later,14,3.4285714285714284,3.3619497290313403,13.0,3.2902032833727834
(No Genre),83542,Cloud Atlas,14,3.4285714285714284,3.3619497290313403,13.0,3.2902032833727834
(No Genre),10896,Tin Men,14,3.4285714285714284,3.3619497290313403,13.0,3.2902032833727834
(No Genre),15373,Role Models,14,3.4285714285714284,3.3619497290313403,13.0,3.2902032833727834
(No Genre),2246,Malice,14,3.4285714285714284,3.3619497290313403,13.0,3.2902032833727834
(No Genre),14585,In the Company of Men,14,3.4285714285714284,3.3619497290313403,13.0,3.2902032833727834
(No Genre),11522,Pretty in Pink,42,3.380952380952381,3.359502594251749,13.0,3.2902032833727834
(No Genre),11087,The Hand that Rocks the Cradle,17,3.411764705882353,3.3590880894615394,13.0,3.2902032833727834
(No Genre),18414,Kids in the Hall: Brain Candy,17,3.411764705882353,3.3590880894615394,13.0,3.2902032833727834
(No Genre),4964,Knocked Up,24,3.3958333333333335,3.358720072536384,13.0,3.2902032833727834
(No Genre),70160,The Hunger Games,38,3.3815789473684212,3.358287111447965,13.0,3.2902032833727834
(No Genre),12230,One Hundred and One Dalmatians,41,3.3780487804878048,3.356900790441596,13.0,3.2902032833727834
(No Genre),11051,The Last Temptation of Christ,13,3.423076923076923,3.356640103224853,13.0,3.2902032833727834
(No Genre),9362,Tremors,13,3.423076923076923,3.356640103224853,13.0,3.2902032833727834
(No Genre),114,Pretty Woman,147,3.360544217687075,3.3548290167740387,13.0,3.2902032833727834
(No Genre),795,City of Angels,23,3.391304347826087,3.354795630106838,13.0,3.2902032833727834
(No Genre),9509,Man on Fire,23,3.391304347826087,3.354795630106838,13.0,3.2902032833727834
